0.059	300
0.22844	300
0.055	300
0.19044	300
0.058	300
0.19244	300
0.056	300
0.19044	300
0.061	300
0.19544	300
0.057	300
0.19144	300
0.32388	300
1.01532	300
12.65576	300
13.24176	300
13.3752	300
13.50764	300
14.20108	300
15.43652	300
15.97852	300
16.11196	300
16.2444	300
16.93284	300
18.17628	300
18.75528	300
18.88872	300
19.02116	300
19.6906	300
20.93904	300
21.57804	300
21.71148	300
21.84392	300
22.58036	300
23.8588	300
24.4338	300
24.56724	300
24.70068	300
25.55112	300
26.94556	300
27.48756	300
27.621	300
27.75344	300
28.56288	300
29.93632	300
30.53332	300
30.66976	300
30.8032	300
31.63064	300
33.00208	300
33.55208	300
33.68852	300
33.82196	300
34.5084	300
35.73984	300
36.30384	300
36.43728	300
36.56972	300
37.24716	300
38.5146	300
39.1066	300
39.24404	300
39.37648	300
40.08292	300
41.33736	300
41.88036	300
42.0148	300
42.14724	300
42.84068	300
44.07812	300
44.62612	300
44.75956	300
44.892	300
45.77944	300
47.2088800000001	300
47.7508800000001	300
47.8843200000001	300
48.0167600000001	300
48.7722000000001	300
50.0796400000001	300
50.6226400000001	300
50.7560800000001	300
50.8885200000001	300
51.5609600000001	300
52.7954000000001	300
53.3384000000001	300
53.4718400000001	300
53.6042800000001	300
54.3257200000001	300
55.5971600000001	300
56.1631600000001	300
56.2966000000001	300
56.4290400000001	300
57.1744800000001	300
58.4609200000001	300
59.0059200000001	300
59.1393600000001	300
59.2718000000001	300
60.1012400000001	300
61.4856800000001	300
62.0316800000001	300
62.1651200000001	300
62.2975600000001	300
63.0060000000001	300
64.2574400000001	300
64.8124400000001	300
64.9458800000001	300
65.0783200000001	300
65.8827600000001	300
67.2972000000001	300
67.8722000000001	300
68.0056400000001	300
68.1400800000001	300
68.8685200000001	300
70.1589600000001	300
70.7039600000001	300
70.8374000000001	300
70.9698400000001	300
71.7842800000001	300
73.1397200000001	300
73.7037200000001	300
73.8371600000002	300
73.9696000000002	300
74.6590400000002	300
75.9384800000002	300
76.4954800000002	300
76.6289200000002	300
76.7623600000002	300
77.4938000000002	300
78.7692400000002	300
79.3122400000002	300
79.4466800000002	300
79.5801200000002	300
80.2705600000002	300
81.5610000000002	300
82.1940000000002	300
82.3284400000003	300
82.4648800000003	300
83.1703200000003	300
84.4497600000003	300
85.1167600000003	300
85.2502000000003	300
85.3826400000003	300
86.0880800000003	300
87.3985200000003	300
87.9435200000003	300
88.0769600000003	300
88.2094000000003	300
89.0088400000003	300
90.3632800000003	300
90.9402800000003	300
91.0737200000003	300
91.2061600000003	300
91.9726000000003	300
93.2880400000003	300
93.8410400000003	300
93.9764800000003	300
94.1089200000003	300
94.7783600000003	300
96.0078000000004	300
96.5748000000004	300
96.7082400000004	300
96.8406800000004	300
97.5911200000004	300
98.8995600000004	300
99.4605600000004	300
99.5940000000004	300
99.7264400000004	300
100.41988	300
101.65832	300
102.20232	300
102.33676	300
102.4702	300
103.26764	300
104.66408	300
105.21108	300
105.34452	300
105.47696	300
106.2494	300
107.56884	300
108.11184	300
108.246280000001	300
108.378720000001	300
109.055160000001	300
110.353600000001	300
110.931600000001	300
111.066040000001	300
111.203480000001	300
111.942920000001	300
113.224360000001	300
113.767360000001	300
113.900800000001	300
114.033240000001	300
114.724680000001	300
115.983120000001	300
116.534120000001	300
116.667560000001	300
116.800000000001	300
117.554440000001	300
118.853880000001	300
119.503880000001	300
119.637320000001	300
119.769760000001	300
120.443200000001	300
121.719640000001	300
122.305640000001	300
122.439080000001	300
122.571520000001	300
123.506960000001	300
124.985400000001	300
125.531400000001	300
125.664840000001	300
125.797280000001	300
126.533720000001	300
127.813160000001	300
128.355160000001	300
128.488600000001	300
128.621040000001	300
129.387480000001	300
130.695920000001	300
131.239920000001	300
131.373360000001	300
131.505800000001	300
132.287240000001	300
133.609680000001	300
134.152680000001	300
134.286120000001	300
134.418560000001	300
135.150000000001	300
136.423440000001	300
136.965440000001	300
137.098880000001	300
137.231320000001	300
137.976760000001	300
139.303200000001	300
139.8532	300
139.986640000001	300
140.119080000001	300
140.804520000001	300
142.04496	300
142.62896	300
142.7624	300
142.90084	300
143.59728	300
144.85772	300
145.40972	300
145.54316	300
145.6756	300
146.38404	300
147.65348	300
148.24748	300
148.38092	300
148.51336	300
149.2478	300
150.52424	300
151.08024	300
151.21368	300
151.34712	300
152.06556	300
153.327	300
153.906	300
154.03944	300
154.17188	300
154.92132	300
156.21376	300
156.77376	300
156.9072	300
157.03964	300
157.79808	300
0.06	300
0.26944	300
0.40188	300
1.07332	300
0.059	300
0.19344	300
0.32588	300
0.89632	300
1.44232	300
1.57576	300
1.7082	300
2.26964	300
2.81264	300
2.94608	300
3.07852	300
3.63396	300
4.17596	300
4.3094	300
4.44284	300
5.02128	300
5.56328	300
5.69672	300
5.82916	300
6.4056	300
6.9476	300
7.08104	300
7.21348	300
7.82892	300
8.37092	300
8.50436	300
8.6368	300
9.29624	300
9.83924	300
9.97268	300
0.056	300
0.35344	300
0.48588	300
1.08332	300
1.63032	300
1.76376	300
1.8962	300
2.48564	300
3.02964	300
3.16308	300
3.29552	300
3.84296	300
4.38496	300
4.5184	300
4.65084	300
5.27128	300
5.81328	300
5.94672	300
6.07916	300
6.6616	300
7.2036	300
7.33704	300
7.46948	300
8.03192	300
8.57492	300
8.70836	300
8.8408	300
9.42624	300
9.96824	300
10.10168	300
10.25512	300
10.38856	300
10.521	300
11.08744	300
11.63044	300
11.76388	300
11.89632	300
12.54576	300
13.10276	300
13.2362	300
13.36864	300
13.98408	300
14.52708	300
14.66052	300
14.79296	300
15.3554	300
15.8974	300
16.03084	300
16.16328	300
16.76172	300
17.30472	300
17.43816	300
17.5706	300
18.15604	300
18.70704	300
18.84048	300
18.97292	300
19.62936	300
20.17336	300
20.3068	300
20.43924	300
20.99768	300
21.54068	300
21.67712	300
21.80956	300
22.447	300
22.99	300
23.12344	300
23.25588	300
23.90832	300
24.45032	300
24.58476	300
24.7172	300
25.27364	300
25.81764	300
25.95108	300
26.08352	300
26.70096	300
27.24296	300
27.3764	300
27.50884	300
28.09928	300
28.64228	300
28.77572	300
28.90816	300
29.5576	300
30.0996	300
30.23304	300
30.36548	300
30.96792	300
31.51492	300
31.64836	300
31.7808	300
32.37224	300
32.91524	300
33.04868	300
33.18512	300
33.31856	300
33.451	300
34.05444	300
34.59744	300
34.73188	300
34.86432	300
35.45776	300
36.00876	300
36.1532	300
36.28564	300
36.83608	300
37.37808	300
37.51152	300
37.64396	300
38.2264	300
38.7684	300
38.90184	300
39.03528	300
39.16872	300
39.30216	300
39.8546	300
40.3966	300
40.54104	300
40.67348	300
41.30292	300
41.84592	300
41.97936	300
42.1398	300
42.2742399999999	300
42.40668	300
43.03212	300
43.57412	300
43.70756	300
43.84	300
44.37844	300
44.92144	300
45.05488	300
45.18832	300
45.32176	300
45.4542	300
46.03764	300
46.58064	300
46.71408	300
46.84652	300
109.39596	300
110.03796	300
110.1874	300
110.32084	300
110.45428	300
110.62872	300
110.76216	300
0.057	300
0.45044	300
0.58288	300
1.20332	300
1.74832	300
1.88176	300
2.0142	300
2.56764	300
3.11164	300
3.24508	300
3.37752	300
3.93696	300
4.47896	300
4.6124	300
4.74484	300
5.29028	300
5.83228	300
5.97172	300
6.10416	300
6.7476	300
7.2896	300
7.42304	300
7.55548	300
8.15792	300
8.69992	300
8.83336	300
8.9658	300
9.53224	300
10.07424	300
10.20768	300
10.34012	300
10.92056	300
11.46856	300
11.602	300
11.73444	300
12.37188	300
12.91388	300
13.04732	300
13.17976	300
13.8012	300
14.3862	300
14.51964	300
14.65208	300
15.24552	300
15.78852	300
15.92196	300
16.0544	300
16.60284	300
17.14484	300
17.27828	300
17.41072	300
18.05616	300
18.63916	300
18.7726	300
18.90504	300
19.46948	300
20.01148	300
20.14592	300
20.27836	300
20.8368	300
21.3798	300
21.51324	300
21.64568	300
22.20212	300
22.74512	300
22.87856	300
23.011	300
23.58044	300
24.12244	300
24.25588	300
24.38832	300
24.97076	300
25.51276	300
25.6462	300
25.77864	300
26.34008	300
26.88408	300
27.01752	300
27.15096	300
27.2844	300
27.41884	300
28.00228	300
28.54428	300
28.67772	300
28.81016	300
29.4116	300
29.9536	300
30.08704	300
30.2624800000001	300
30.3959200000001	300
30.5293600000001	300
31.1378000000001	300
31.6798000000001	300
31.8132400000001	300
31.9456800000001	300
32.5001200000001	300
33.0491200000001	300
33.1825600000001	300
33.3150000000001	300
33.9084400000001	300
34.4504400000001	300
34.5838800000001	300
34.7163200000001	300
35.2887600000001	300
35.8307600000001	300
35.9642000000001	300
36.0976400000001	300
36.2310800000001	300
36.3635200000001	300
36.9809600000001	300
37.5229600000001	300
37.6574000000001	300
37.7898400000001	300
38.4092800000001	300
38.9542800000001	300
39.0877200000001	300
39.25816	300
39.3916	300
39.52404	300
40.08048	300
40.62248	300
40.75692	300
40.88936	300
41.5328	300
42.0758	300
42.20924	300
42.34168	300
42.87912	300
43.42212	300
43.55556	300
43.688	300
44.32644	300
44.86844	300
45.00188	300
45.15032	300
45.28376	300
45.4162	300
46.04564	300
46.58864	300
46.72208	300
46.85452	300
47.49096	300
48.03396	300
48.1674	300
48.29984	300
48.92428	300
49.46728	300
49.60072	300
49.73316	300
50.3546	300
50.9046	300
51.03804	300
51.17148	300
51.30492	300
51.43736	300
51.9938	300
52.5358	300
52.66924	300
52.80168	300
53.43412	300
53.97612	300
54.10956	300
54.243	300
54.37644	300
54.50888	300
55.11632	300
55.65932	300
55.79276	300
55.9252	300
56.49264	300
57.03464	300
57.20208	300
57.33552	300
57.46896	300
57.6294	300
57.76284	300
57.9442799999999	300
58.0777199999999	300
58.2601599999997	300
58.3935999999997	300
58.5750399999996	300
58.7164799999996	300
58.8969199999995	300
59.0303599999995	300
59.2107999999994	300
59.3442399999994	300
59.5186799999993	300
59.6521199999993	300
59.8275599999992	300
59.9619999999992	300
60.1154399999992	300
60.2488799999992	300
60.4153199999991	300
60.5487599999991	300
60.7031999999991	300
60.8366399999991	300
60.993079999999	300
61.131519999999	300
61.2949599999989	300
61.4283999999989	300
61.5838399999989	300
61.7172799999989	300
61.8997199999988	300
62.0521599999988	300
62.2155999999987	300
62.3490399999987	300
62.5194799999986	300
62.6529199999986	300
62.8343599999985	300
62.9957999999985	300
63.1702399999984	300
63.3126799999984	300
63.4861199999983	300
63.6195599999983	300
63.8009999999982	300
63.9384399999982	300
64.1208799999984	300
64.2543199999984	300
64.4347599999987	300
64.5681999999987	300
64.7456399999989	300
64.8790799999989	300
65.0535199999991	300
65.1879599999991	300
65.3623999999993	300
65.4958399999993	300
65.6772799999996	300
65.8107199999996	300
65.9921599999998	300
66.1255999999998	300
66.30404	300
66.43948	300
